datetime,shape_pu,load_kw_low,load_kw_base,load_kw_high
1900-01-28 06:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-28 07:00:00,0.4609551097776608,18.943360675794278,23.679200844742848,28.41504101369142
1900-01-28 08:00:00,0.4669620699683167,19.190222053492466,23.98777756686558,28.7853330802387
1900-01-28 09:00:00,0.6162609185061605,25.325791171486046,31.657238964357557,37.988686757229075
1900-01-28 10:00:00,0.6469772381487523,26.588105677345983,33.23513209668248,39.88215851601898
1900-01-28 11:00:00,0.6272327673319538,25.776689068436454,32.22086133554557,38.66503360265469
1900-01-28 12:00:00,0.6661801798784042,27.377267666235785,34.22158458279473,41.065901499353686
1900-01-28 13:00:00,0.4717687155328767,19.387755432857944,24.23469429107243,29.081633149286922
1900-01-28 14:00:00,0.42506577529773754,17.4684565190851,21.83557064885638,26.202684778627656
1900-01-28 15:00:00,0.39591106290244665,16.270317653525204,20.337897066906503,24.40547648028781
1900-01-28 16:00:00,0.3727448200266567,15.318280275068084,19.147850343835103,22.977420412602125
1900-01-28 17:00:00,0.3811707795027158,15.664552582303386,19.580690727879233,23.496828873455083
1900-01-28 18:00:00,0.31204724029830966,12.823859190341492,16.029823987926864,19.23578878551224
1900-01-28 19:00:00,0.33300310445907194,13.68505908735912,17.1063238591989,20.527588631038682
1900-01-28 20:00:00,0.24862939296968065,10.217646286425232,12.77205785803154,15.326469429637848
1900-01-28 21:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-28 22:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-28 23:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-29 00:00:00,0.24571814807873463,10.09800608542745,12.622507606784312,15.147009128141177
1900-01-29 01:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-29 02:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
1900-01-29 03:00:00,0.232929047281559,9.572426600612014,11.965533250765017,14.358639900918021
