Time,PACU_VAV_BOT:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Heat Cap [W],PACU_VAV_BOT:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Heat Cap [W],PACU_VAV_BOT:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_BOT:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_BOT:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Heat Cap [W],PACU_VAV_MID:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Heat Cap [W],PACU_VAV_MID:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_MID:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_MID:DesPer 2:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Heat Cap [W],PACU_VAV_TOP:DesPer 1:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 1:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 1:Des Tot Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Heat Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Heat Cap [W],PACU_VAV_TOP:DesPer 2:Des Cool Mass Flow [kg/s],PACU_VAV_TOP:DesPer 2:Des Sens Cool Cap [W],PACU_VAV_TOP:DesPer 2:Des Tot Cool Cap [W]
21:45:00,1.649131E+00,3.107464E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,5.268334E+00,5.948009E+04,4.793849E+04,1.638852E+00,3.115952E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.525199E+00,3.986474E+04,2.747522E+04,2.140731E+00,2.702478E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.522938E+00,3.983943E+04,2.740181E+04
22:00:00,1.646790E+00,3.109393E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,5.240987E+00,5.879002E+04,4.723135E+04,1.636743E+00,3.117689E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.497506E+00,3.917077E+04,2.675861E+04,2.136944E+00,2.705598E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.467973E+00,3.883855E+04,2.636222E+04
22:15:00,1.455930E+00,3.266643E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,4.375883E+00,4.875765E+04,3.634484E+04,1.447654E+00,3.273473E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.903028E+00,3.218372E+04,1.896677E+04,1.779205E+00,3.000326E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.866938E+00,3.177769E+04,1.850786E+04
22:30:00,1.265469E+00,3.423566E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.861554E+00,4.374803E+04,3.069781E+04,1.258927E+00,3.428960E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.346508E+00,2.591709E+04,1.180923E+04,1.442526E+00,3.277702E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.293806E+00,2.530208E+04,1.109917E+04
22:45:00,1.075402E+00,3.317526E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,3.226425E+00,3.698744E+04,2.293043E+04,1.070556E+00,3.302574E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.904921E+00,2.088216E+04,6.072854E+03,1.217933E+00,3.466183E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.843238E+00,2.013714E+04,5.226402E+03
23:00:00,8.857225E-01,2.732380E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.623086E+00,3.007206E+04,1.526624E+04,8.825323E-01,2.722538E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.394961E+00,1.460924E+04,0.000000E+00,9.973454E-01,3.076727E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.329568E+00,1.379656E+04,0.000000E+00
23:15:00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,2.083463E+00,2.342970E+04,8.177710E+03,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,9.351640E-01,9.153692E+03,0.000000E+00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.907291E-01,8.718748E+03,0.000000E+00
23:30:00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.692333E+00,1.828659E+04,2.798749E+03,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,8.164838E+03,0.000000E+00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,8.164838E+03,0.000000E+00
23:45:00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.933787E+00,2.160216E+04,6.136251E+03,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,7.941816E+03,0.000000E+00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,7.941816E+03,0.000000E+00
24:00:00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,1.842785E+00,2.006702E+04,4.524670E+03,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,7.718794E+03,0.000000E+00,8.569247E-01,2.643541E+04,8.569247E-01,0.000000E+00,0.000000E+00,8.569247E-01,0.000000E+00,8.569247E-01,7.718794E+03,0.000000E+00
Coinc Peak   ,1.927549E+00,6.251170E+00,3.472205E+04,8.043410E+04,2.105861E+00,4.765084E+00,3.486882E+04,6.287049E+04,3.042422E+00,5.381190E+00,3.517447E+04,7.059780E+04
NonCoinc Peak,1.927549E+00,6.846616E+00,3.472205E+04,8.043410E+04,2.105861E+00,5.519006E+00,3.486882E+04,6.287049E+04,3.042422E+00,5.808492E+00,3.517447E+04,7.059780E+04
