datetime,load_kw
 01/31  13:00:00,76.98165135108603
 01/31  14:00:00,74.94473374621691
 01/31  15:00:00,71.11701099035619
 01/31  16:00:00,71.25969269068769
 01/31  17:00:00,74.43111106933941
 01/31  18:00:00,58.60699201656559
 01/31  19:00:00,36.00392370953561
 01/31  20:00:00,31.06208688173722
 01/31  21:00:00,28.036223718679423
 01/31  22:00:00,26.746420337820165
 01/31  23:00:00,21.603550764090535
 01/31  24:00:00,20.122908155790526
 04/01  01:00:00,12.877498485866441
 04/01  02:00:00,12.877565474876649
 04/01  03:00:00,12.877565474876649
 04/01  04:00:00,12.877565474876649
 04/01  05:00:00,12.877565474876649
 04/01  06:00:00,18.308313007508215
 04/01  07:00:00,14.430826455005713
 04/01  08:00:00,12.891123804599644
 04/01  09:00:00,12.85900541162642
 04/01  10:00:00,12.858003476659123
 04/01  11:00:00,12.858003476659123
 04/01  12:00:00,12.858003476659123
 04/01  13:00:00,12.858003476659123
 04/01  14:00:00,12.858003476659123
 04/01  15:00:00,12.858003476659123
 04/01  16:00:00,12.860965047343978
 04/01  17:00:00,12.913856713158207
 04/01  18:00:00,10.638395643244909
 04/01  19:00:00,12.05176547487665
 04/01  20:00:00,13.58461547487665
 04/01  21:00:00,13.58461547487665
 04/01  22:00:00,13.58461547487665
 04/01  23:00:00,13.58461547487665
 04/01  24:00:00,16.002738920482273
 04/02  01:00:00,16.002738920482273
 04/02  02:00:00,16.002738920482273
 04/02  03:00:00,16.002738920482273
 04/02  04:00:00,16.002738920482273
 04/02  05:00:00,16.002738920482273
 04/02  06:00:00,32.234561063569735
 04/02  07:00:00,49.07583713562871
 04/02  08:00:00,97.06230925785032
 04/02  09:00:00,86.24010078643674
 04/02  10:00:00,84.41067002676441
 04/02  11:00:00,87.56965986414257
 04/02  12:00:00,88.00250066665997
 04/02  13:00:00,91.4250517628369
 04/02  14:00:00,88.8610161522184
 04/02  15:00:00,91.24159569191019
 04/02  16:00:00,97.00916294373953
 04/02  17:00:00,70.93893960043583
 04/02  18:00:00,41.86866695432834
 04/02  19:00:00,41.253544802657366
 04/02  20:00:00,39.96747889411302
 04/02  21:00:00,38.77587370296242
 04/02  22:00:00,21.603550764090535
 04/02  23:00:00,20.122908155790526
 04/02  24:00:00,16.163712511941814
 04/03  01:00:00,16.002738920482273
 04/03  02:00:00,16.002738920482273
 04/03  03:00:00,16.002738920482273
 04/03  04:00:00,16.002738920482273
 04/03  05:00:00,16.002738920482273
 04/03  06:00:00,38.35687268707659
 04/03  07:00:00,54.70255677316922
 04/03  08:00:00,106.08187304345864
 04/03  09:00:00,95.6672768403255
 04/03  10:00:00,95.56444937355957
 04/03  11:00:00,103.88559855085299
 04/03  12:00:00,109.39002078133997
 04/03  13:00:00,121.67439017553232
 04/03  14:00:00,122.07451746710625
 04/03  15:00:00,124.88687638963391
 04/03  16:00:00,127.78759699706531
 04/03  17:00:00,93.72576065794257
 04/03  18:00:00,54.996901557138024
 04/03  19:00:00,50.94565606423573
 04/03  20:00:00,48.19057011293825
 04/03  21:00:00,46.13844724513276
 04/03  22:00:00,21.603550764090535
 04/03  23:00:00,20.122908155790526
 04/03  24:00:00,16.163712511941814
 04/04  01:00:00,16.002738920482273
 04/04  02:00:00,16.002738920482273
 04/04  03:00:00,16.002738920482273
 04/04  04:00:00,16.002738920482273
 04/04  05:00:00,16.002738920482273
 04/04  06:00:00,40.87441182382504
 04/04  07:00:00,57.9844360334427
 04/04  08:00:00,113.38813195705528
 04/04  09:00:00,111.27981432490286
 04/04  10:00:00,114.91535596438753
 04/04  11:00:00,125.7335648789695
 04/04  12:00:00,127.92556544985179
 04/04  13:00:00,130.58459540101128
 04/04  14:00:00,130.89311745246954
 04/04  15:00:00,134.46875168064844
 04/04  16:00:00,136.06749843070241
 04/04  17:00:00,96.39971295063611
 04/04  18:00:00,56.58890883117547
 04/04  19:00:00,52.77122471593815
 04/04  20:00:00,49.50345438961601
 04/04  21:00:00,46.78548519112148
 04/04  22:00:00,21.603550764090535
 04/04  23:00:00,20.122908155790526
 04/04  24:00:00,16.163712511941814
 04/05  01:00:00,16.002738920482273
 04/05  02:00:00,16.002738920482273
 04/05  03:00:00,16.002738920482273
 04/05  04:00:00,16.002738920482273
 04/05  05:00:00,16.002738920482273
 04/05  06:00:00,41.57792426124076
 04/05  07:00:00,58.881375774978565
 04/05  08:00:00,114.75981170212202
 04/05  09:00:00,101.80218179916851
 04/05  10:00:00,99.77815054249467
 04/05  11:00:00,102.9773104123037
 04/05  12:00:00,100.329094344359
 04/05  13:00:00,103.44890019708173
 04/05  14:00:00,99.50923827645353
 04/05  15:00:00,99.79386363969864
 04/05  16:00:00,103.80170746900426
 04/05  17:00:00,75.5434071920296
 04/05  18:00:00,45.32783867814715
 04/05  19:00:00,44.68068038152581
 04/05  20:00:00,43.115317400887164
 04/05  21:00:00,41.38775005907172
 04/05  22:00:00,21.603550764090535
 04/05  23:00:00,20.122908155790526
 04/05  24:00:00,16.163712511941814
 04/06  01:00:00,16.002738920482273
 04/06  02:00:00,16.002738920482273
 04/06  03:00:00,16.002738920482273
 04/06  04:00:00,16.002738920482273
 04/06  05:00:00,16.002738920482273
 04/06  06:00:00,38.10881290819728
 04/06  07:00:00,52.486676907974
 04/06  08:00:00,100.82762661916728
 04/06  09:00:00,96.21759899229366
 04/06  10:00:00,103.35670318886307
 04/06  11:00:00,114.55343379150611
 04/06  12:00:00,119.46670992084945
 04/06  13:00:00,126.13574717260857
 04/06  14:00:00,125.8579226931212
 04/06  15:00:00,129.65421980987986
 04/06  16:00:00,130.88082234881165
 04/06  17:00:00,90.18577635298075
 04/06  18:00:00,49.72364067126305
 04/06  19:00:00,46.141435256734475
 04/06  20:00:00,43.23573139258323
 04/06  21:00:00,41.18761908102028
 04/06  22:00:00,21.603550764090535
 04/06  23:00:00,20.122908155790526
 04/06  24:00:00,13.038514687240195
 04/07  01:00:00,12.877565474876649
 04/07  02:00:00,12.877565474876649
 04/07  03:00:00,12.877565474876649
 04/07  04:00:00,12.877565474876649
 04/07  05:00:00,12.877565474876649
 04/07  06:00:00,34.47956709473993
 04/07  07:00:00,35.977736819675535
 04/07  08:00:00,43.98245994519396
 04/07  09:00:00,47.489889268490394
 04/07  10:00:00,47.505777216885924
 04/07  11:00:00,51.48510804059
 04/07  12:00:00,41.40688127110263
 04/07  13:00:00,38.408233552483736
 04/07  14:00:00,35.703520700958
 04/07  15:00:00,33.74626688106229
 04/07  16:00:00,33.628742198228046
 04/07  17:00:00,28.564853863381757
 04/07  18:00:00,13.05157049830094
 04/07  19:00:00,12.201347600149674
 04/07  20:00:00,13.58461547487665
 04/07  21:00:00,13.58461547487665
 04/07  22:00:00,13.58461547487665
 04/07  23:00:00,13.58461547487665
 04/07  24:00:00,12.877565474876649
 04/08  01:00:00,12.877565474876649
 04/08  02:00:00,12.877565474876649
 04/08  03:00:00,12.877565474876649
 04/08  04:00:00,12.877565474876649
 04/08  05:00:00,12.877565474876649
 04/08  06:00:00,18.308313007508215
 04/08  07:00:00,13.082973121532854
 04/08  08:00:00,12.879982634196015
 04/08  09:00:00,12.858003781173357
 04/08  10:00:00,12.858003476659123
 04/08  11:00:00,12.858003476659123
 04/08  12:00:00,12.858003476659123
 04/08  13:00:00,12.858003476659123
 04/08  14:00:00,12.858003476659123
 04/08  15:00:00,12.858575010929423
 04/08  16:00:00,12.880790615588438
 04/08  17:00:00,12.875108726595057
 04/08  18:00:00,10.564202991538446
 04/08  19:00:00,12.05736169860548
 04/08  20:00:00,13.58461547487665
 04/08  21:00:00,13.58461547487665
 04/08  22:00:00,13.58461547487665
 04/08  23:00:00,13.58461547487665
 04/08  24:00:00,16.002738920482273
 04/09  01:00:00,16.002738920482273
 04/09  02:00:00,16.002738920482273
 04/09  03:00:00,16.002738920482273
 04/09  04:00:00,16.002738920482273
 04/09  05:00:00,16.002738920482273
 04/09  06:00:00,43.24310284870022
 04/09  07:00:00,62.11292318657014
 04/09  08:00:00,122.808416405684
 04/09  09:00:00,116.78917253509844
 04/09  10:00:00,123.43814350128515
 04/09  11:00:00,141.55759013003333
 04/09  12:00:00,131.94804504596098
 04/09  13:00:00,148.86381993902637
 04/09  14:00:00,155.67272112836378
 04/09  15:00:00,151.28645758365622
 04/09  16:00:00,137.5749654760278
 04/09  17:00:00,101.23623702217986
 04/09  18:00:00,62.204851393995334
 04/09  19:00:00,58.5165000265834
 04/09  20:00:00,54.16425970434796
 04/09  21:00:00,50.58728162573795
 04/09  22:00:00,21.603550764090535
 04/09  23:00:00,20.122908155790526
 04/09  24:00:00,16.163712511941814
 04/10  01:00:00,16.002738920482273
 04/10  02:00:00,16.002738920482273
 04/10  03:00:00,16.002738920482273
 04/10  04:00:00,16.002738920482273
 04/10  05:00:00,16.002738920482273
 04/10  06:00:00,46.33842879317469
 04/10  07:00:00,66.38696253690686
 04/10  08:00:00,131.33558526302775
 04/10  09:00:00,128.83964549904704
 04/10  10:00:00,155.31890134397904
 04/10  11:00:00,132.3951349051009
 04/10  12:00:00,126.94011251309138
 04/10  13:00:00,130.47757451648116
 04/10  14:00:00,125.1068298669934
 04/10  15:00:00,123.09515408682016
 04/10  16:00:00,128.14118762363236
 04/10  17:00:00,102.5320542387474
 04/10  18:00:00,67.17415604425392
 04/10  19:00:00,61.270770628492926
 04/10  20:00:00,56.399247863592855
 04/10  21:00:00,53.014599557556664
 04/10  22:00:00,21.603550764090535
 04/10  23:00:00,20.122908155790526
 04/10  24:00:00,16.163712511941814
 04/11  01:00:00,16.002738920482273
 04/11  02:00:00,16.002738920482273
 04/11  03:00:00,16.002738920482273
 04/11  04:00:00,16.002738920482273
 04/11  05:00:00,16.002738920482273
 04/11  06:00:00,48.97235521758486
 04/11  07:00:00,70.60221972813733
 04/11  08:00:00,148.78073344757334
 04/11  09:00:00,159.87898461072518
 04/11  10:00:00,135.27121315180088
 04/11  11:00:00,128.34034384407028
 04/11  12:00:00,125.47259966348194
 04/11  13:00:00,130.66866443280185
 04/11  14:00:00,128.43944043464262
 04/11  15:00:00,131.79253568227932
 04/11  16:00:00,132.51122801664985
 04/11  17:00:00,101.00778346851855
 04/11  18:00:00,64.39671231632562
 04/11  19:00:00,59.807534583389064
 04/11  20:00:00,55.9550766430104
 04/11  21:00:00,50.55648319036858
 04/11  22:00:00,21.603550764090535
 04/11  23:00:00,20.122908155790526
 04/11  24:00:00,16.163712511941814
 04/12  01:00:00,16.002738920482273
 04/12  02:00:00,16.002738920482273
 04/12  03:00:00,16.002738920482273
 04/12  04:00:00,16.002738920482273
 04/12  05:00:00,16.002738920482273
 04/12  06:00:00,35.642589381614926
 04/12  07:00:00,49.12145884877985
 04/12  08:00:00,97.83329785194594
 04/12  09:00:00,89.84454951733075
 04/12  10:00:00,88.95237690319921
 04/12  11:00:00,92.58193929711325
 04/12  12:00:00,93.1174789382799
 04/12  13:00:00,96.43552685078265
 04/12  14:00:00,93.7288050892748
 04/12  15:00:00,93.87474166290936
 04/12  16:00:00,98.51633812850434
 04/12  17:00:00,74.57284415755734
 04/12  18:00:00,45.51774712655983
 04/12  19:00:00,44.48712171405746
 04/12  20:00:00,42.931472916502734
 04/12  21:00:00,41.66770212253042
 04/12  22:00:00,21.603550764090535
 04/12  23:00:00,20.122908155790526
 04/12  24:00:00,16.163712511941814
 04/13  01:00:00,16.002738920482273
 04/13  02:00:00,16.002738920482273
 04/13  03:00:00,16.002738920482273
 04/13  04:00:00,16.002738920482273
 04/13  05:00:00,16.002738920482273
 04/13  06:00:00,36.011783716839744
 04/13  07:00:00,51.32595371546933
 04/13  08:00:00,102.62093274904507
 04/13  09:00:00,94.17034836041115
 04/13  10:00:00,97.19085983207212
 04/13  11:00:00,110.57530545203258
 04/13  12:00:00,114.469136320979
 04/13  13:00:00,122.14783396172534
 04/13  14:00:00,122.70491487215288
 04/13  15:00:00,127.96818065808434
 04/13  16:00:00,129.74502722903978
 04/13  17:00:00,95.96961549376778
 04/13  18:00:00,55.98579664399567
 04/13  19:00:00,50.53291530708601
 04/13  20:00:00,47.757830562565275
 04/13  21:00:00,45.53292823513805
 04/13  22:00:00,21.603550764090535
 04/13  23:00:00,20.122908155790526
 04/13  24:00:00,13.038514687240195
 04/14  01:00:00,12.877565474876649
 04/14  02:00:00,12.877565474876649
 04/14  03:00:00,12.877565474876649
 04/14  04:00:00,12.877565474876649
 04/14  05:00:00,12.877565474876649
 04/14  06:00:00,44.187074471427984
 04/14  07:00:00,47.37704912544374
 04/14  08:00:00,55.69620704755077
 04/14  09:00:00,59.93258282388008
 04/14  10:00:00,64.06262197985278
 04/14  11:00:00,73.28316065358534
 04/14  12:00:00,55.95437041470747
 04/14  13:00:00,52.49127521296504
 04/14  14:00:00,51.23797200518443
 04/14  15:00:00,51.21072336707789
 04/14  16:00:00,53.615251562309844
 04/14  17:00:00,40.19980492595255
 04/14  18:00:00,20.649530928743005
 04/14  19:00:00,16.203747136176993
 04/14  20:00:00,13.58461547487665
 04/14  21:00:00,13.58461547487665
 04/14  22:00:00,13.58461547487665
 04/14  23:00:00,13.58461547487665
 04/14  24:00:00,12.877565474876649
 04/15  01:00:00,12.877565474876649
 04/15  02:00:00,12.877565474876649
 04/15  03:00:00,12.877565474876649
 04/15  04:00:00,12.877565474876649
 04/15  05:00:00,12.877565474876649
 04/15  06:00:00,18.308313007508215
 04/15  07:00:00,13.024945515922042
 04/15  08:00:00,12.878593234539016
 04/15  09:00:00,12.858003807917736
 04/15  10:00:00,20.150908332522874
 04/15  11:00:00,20.160572290956107
 04/15  12:00:00,20.243180473942218
 04/15  13:00:00,20.34672203399259
 04/15  14:00:00,20.473470146073716
 04/15  15:00:00,16.72648518996643
 04/15  16:00:00,16.80329081627857
 04/15  17:00:00,23.354956812758093
 04/15  18:00:00,16.523010154452123
 04/15  19:00:00,12.059126033741133
 04/15  20:00:00,13.58461547487665
 04/15  21:00:00,13.58461547487665
 04/15  22:00:00,13.58461547487665
 04/15  23:00:00,13.58461547487665
 04/15  24:00:00,16.002738920482273
 04/16  01:00:00,16.002738920482273
 04/16  02:00:00,16.002738920482273
 04/16  03:00:00,16.002738920482273
 04/16  04:00:00,16.002738920482273
 04/16  05:00:00,16.002738920482273
 04/16  06:00:00,39.46308028798744
 04/16  07:00:00,58.33229880039258
 04/16  08:00:00,111.73003703671345
 04/16  09:00:00,104.46064049955086
 04/16  10:00:00,103.60027848156759
 04/16  11:00:00,107.24886530510733
 04/16  12:00:00,105.4095747131208
 04/16  13:00:00,110.15000135114809
 04/16  14:00:00,105.1001387488316
 04/16  15:00:00,105.25262408672486
 04/16  16:00:00,108.62888830576766
 04/16  17:00:00,80.31528618186485
 04/16  18:00:00,48.36947211147613
 04/16  19:00:00,46.50081362848568
 04/16  20:00:00,44.73697500392808
 04/16  21:00:00,42.71889102498466
 04/16  22:00:00,21.603550764090535
 04/16  23:00:00,20.122908155790526
 04/16  24:00:00,16.163712511941814
 04/17  01:00:00,16.002738920482273
 04/17  02:00:00,16.002738920482273
 04/17  03:00:00,16.002738920482273
 04/17  04:00:00,16.002738920482273
 04/17  05:00:00,16.002738920482273
 04/17  06:00:00,37.525432556122325
 04/17  07:00:00,54.26703201384618
 04/17  08:00:00,108.14188689085324
 04/17  09:00:00,98.49537841113974
 04/17  10:00:00,98.67444178562087
 04/17  11:00:00,105.28387617004964
 04/17  12:00:00,105.2475131769958
 04/17  13:00:00,112.37266293432464
 04/17  14:00:00,110.34716348584303
 04/17  15:00:00,112.24804183837314
 04/17  16:00:00,116.6709944453852
 04/17  17:00:00,85.25225241990785
 04/17  18:00:00,51.37850960748636
 04/17  19:00:00,49.59536170694126
 04/17  20:00:00,48.27559401039867
 04/17  21:00:00,47.23501798267825
 04/17  22:00:00,21.603550764090535
 04/17  23:00:00,20.122908155790526
 04/17  24:00:00,16.163712511941814
 04/18  01:00:00,16.002738920482273
 04/18  02:00:00,16.002738920482273
 04/18  03:00:00,16.002738920482273
 04/18  04:00:00,16.002738920482273
 04/18  05:00:00,16.002738920482273
 04/18  06:00:00,46.11099293695554
 04/18  07:00:00,64.00399780959408
 04/18  08:00:00,129.37237658253605
 04/18  09:00:00,140.376006964234
 04/18  10:00:00,153.29519088108844
 04/18  11:00:00,135.42222656360613
 04/18  12:00:00,130.44453757563153
 04/18  13:00:00,133.71530247405903
 04/18  14:00:00,126.92949684099537
 04/18  15:00:00,130.07939762414333
 04/18  16:00:00,133.85847198201233
 04/18  17:00:00,104.04264721158258
 04/18  18:00:00,66.31551096382296
 04/18  19:00:00,62.01391128812828
 04/18  20:00:00,58.737128656126586
 04/18  21:00:00,56.22086484809592
 04/18  22:00:00,21.603550764090535
 04/18  23:00:00,20.122908155790526
 04/18  24:00:00,16.163712511941814
 04/19  01:00:00,16.002738920482273
 04/19  02:00:00,16.002738920482273
 04/19  03:00:00,16.002738920482273
 04/19  04:00:00,16.002738920482273
 04/19  05:00:00,19.3759035461489
 04/19  06:00:00,44.650734420535294
 04/19  07:00:00,69.60744200605369
 04/19  08:00:00,126.1316673474519
 04/19  09:00:00,118.99361583585403
 04/19  10:00:00,119.00254268389212
 04/19  11:00:00,122.80162801206222
 04/19  12:00:00,123.05885131733189
 04/19  13:00:00,128.49931781356997
 04/19  14:00:00,126.78190866586111
 04/19  15:00:00,130.19096045202136
 04/19  16:00:00,134.57622900574015
 04/19  17:00:00,106.3781407794236
 04/19  18:00:00,66.5982099275376
 04/19  19:00:00,61.313302343325695
 04/19  20:00:00,57.65376913443556
 04/19  21:00:00,55.317131960704764
 04/19  22:00:00,21.603550764090535
 04/19  23:00:00,20.122908155790526
 04/19  24:00:00,16.163712511941814
 04/20  01:00:00,16.002738920482273
 04/20  02:00:00,16.002738920482273
 04/20  03:00:00,16.002738920482273
 04/20  04:00:00,16.002738920482273
 04/20  05:00:00,22.576012014465203
 04/20  06:00:00,43.271465970505794
 04/20  07:00:00,71.40303527999457
 04/20  08:00:00,127.27109649279701
 04/20  09:00:00,118.4245387814326
 04/20  10:00:00,117.56768677373924
 04/20  11:00:00,123.25814395352111
 04/20  12:00:00,122.52327706731704
 04/20  13:00:00,123.89357703156342
 04/20  14:00:00,118.7647649932283
 04/20  15:00:00,120.74584712991809
 04/20  16:00:00,124.39024139217462
 04/20  17:00:00,96.66540251518786
 04/20  18:00:00,62.96350356056489
 04/20  19:00:00,60.31014011962978
 04/20  20:00:00,58.25318169374435
 04/20  21:00:00,55.98799147233943
 04/20  22:00:00,21.603550764090535
 04/20  23:00:00,20.122908155790526
 04/20  24:00:00,13.038514687240195
 04/21  01:00:00,12.877565474876649
 04/21  02:00:00,12.877565474876649
 04/21  03:00:00,12.877565474876649
 04/21  04:00:00,12.877565474876649
 04/21  05:00:00,12.877565474876649
 04/21  06:00:00,45.09525505762101
 04/21  07:00:00,49.245128745027024
 04/21  08:00:00,58.43335132591498
 04/21  09:00:00,61.3822392372529
 04/21  10:00:00,60.417497280231665
 04/21  11:00:00,63.63328730746289
 04/21  12:00:00,49.212870308189466
 04/21  13:00:00,45.38786134414335
 04/21  14:00:00,42.608516468070235
 04/21  15:00:00,40.32310451670674
 04/21  16:00:00,40.726480549801074
 04/21  17:00:00,36.727367563282186
 04/21  18:00:00,13.030721040023842
 04/21  19:00:00,12.195660387239945
 04/21  20:00:00,13.58461547487665
 04/21  21:00:00,13.58461547487665
 04/21  22:00:00,13.58461547487665
 04/21  23:00:00,13.58461547487665
 04/21  24:00:00,12.877565474876649
 04/22  01:00:00,12.877565474876649
 04/22  02:00:00,12.877565474876649
 04/22  03:00:00,12.877565474876649
 04/22  04:00:00,12.877565474876649
 04/22  05:00:00,12.877565474876649
 04/22  06:00:00,18.308313007508215
 04/22  07:00:00,13.155949638627707
 04/22  08:00:00,13.017122191607783
 04/22  09:00:00,12.87359968117206
 04/22  10:00:00,12.858003476659123
 04/22  11:00:00,12.858003476659123
 04/22  12:00:00,12.858003476659123
 04/22  13:00:00,12.858003476659123
 04/22  14:00:00,12.858003476659123
 04/22  15:00:00,18.08872526358079
 04/22  16:00:00,16.332581803014563
 04/22  17:00:00,14.67584868704149
 04/22  18:00:00,10.60615633221792
 04/22  19:00:00,12.05176547487665
 04/22  20:00:00,13.58461547487665
 04/22  21:00:00,13.58461547487665
 04/22  22:00:00,13.58461547487665
 04/22  23:00:00,13.58461547487665
 04/22  24:00:00,16.002738920482273
 04/23  01:00:00,16.002738920482273
 04/23  02:00:00,16.002738920482273
 04/23  03:00:00,16.002738920482273
 04/23  04:00:00,16.002738920482273
 04/23  05:00:00,16.002738920482273
 04/23  06:00:00,41.87774297547279
 04/23  07:00:00,61.967919071941196
 04/23  08:00:00,122.61840764760153
 04/23  09:00:00,111.29034449322997
 04/23  10:00:00,109.34270030907165
 04/23  11:00:00,113.8822487470223
 04/23  12:00:00,109.92953563470991
 04/23  13:00:00,115.50010159905302
 04/23  14:00:00,116.6265942410485
 04/23  15:00:00,117.39385878216339
 04/23  16:00:00,118.50576149344387
 04/23  17:00:00,87.34774928363638
 04/23  18:00:00,51.703857812227504
 04/23  19:00:00,49.179282995606115
 04/23  20:00:00,46.81378287963743
 04/23  21:00:00,44.75092126552622
 04/23  22:00:00,21.603550764090535
 04/23  23:00:00,20.122908155790526
 04/23  24:00:00,16.163712511941814
 04/24  01:00:00,16.002738920482273
 04/24  02:00:00,16.002738920482273
 04/24  03:00:00,16.002738920482273
 04/24  04:00:00,16.002738920482273
 04/24  05:00:00,16.002738920482273
 04/24  06:00:00,41.541205479713085
 04/24  07:00:00,58.11235878239425
 04/24  08:00:00,115.21196598157746
 04/24  09:00:00,109.88923504403812
 04/24  10:00:00,113.89893490283049
 04/24  11:00:00,123.71534163856475
 04/24  12:00:00,118.56515241770072
 04/24  13:00:00,127.42254029230192
 04/24  14:00:00,135.40560430537113
 04/24  15:00:00,152.80972999037874
 04/24  16:00:00,147.58874044456573
 04/24  17:00:00,107.81400911004984
 04/24  18:00:00,62.29942777729503
 04/24  19:00:00,56.01913349940147
 04/24  20:00:00,52.039585893065336
 04/24  21:00:00,49.25959951974772
 04/24  22:00:00,21.603550764090535
 04/24  23:00:00,20.122908155790526
 04/24  24:00:00,16.163712511941814
 04/25  01:00:00,16.002738920482273
 04/25  02:00:00,16.002738920482273
 04/25  03:00:00,16.002738920482273
 04/25  04:00:00,16.002738920482273
 04/25  05:00:00,16.002738920482273
 04/25  06:00:00,45.45507205714423
 04/25  07:00:00,66.74220435122142
 04/25  08:00:00,132.3815520369831
 04/25  09:00:00,125.70246662165937
 04/25  10:00:00,144.3323090466554
 04/25  11:00:00,144.01327767306103
 04/25  12:00:00,128.15865392783567
 04/25  13:00:00,129.7468778194314
 04/25  14:00:00,125.37189862987303
 04/25  15:00:00,129.03188477882
 04/25  16:00:00,132.93978833797536
 04/25  17:00:00,110.96252959678445
 04/25  18:00:00,73.15212941697544
 04/25  19:00:00,63.90986628651286
 04/25  20:00:00,57.947236347865
 04/25  21:00:00,53.78292223652947
 04/25  22:00:00,21.603550764090535
 04/25  23:00:00,20.122908155790526
 04/25  24:00:00,16.163712511941814
 04/26  01:00:00,16.002738920482273
 04/26  02:00:00,16.002738920482273
 04/26  03:00:00,16.002738920482273
 04/26  04:00:00,16.002738920482273
 04/26  05:00:00,16.002738920482273
 04/26  06:00:00,47.194256740254126
 04/26  07:00:00,72.65697291651891
 04/26  08:00:00,163.63740973961902
 04/26  09:00:00,138.2960964391427
 04/26  10:00:00,126.5769130453188
 04/26  11:00:00,129.35031417867157
 04/26  12:00:00,129.53283920329568
 04/26  13:00:00,135.68019619250273
 04/26  14:00:00,130.24265608510328
 04/26  15:00:00,132.75034840774023
 04/26  16:00:00,140.28113499765516
 04/26  17:00:00,109.08196208067662
 04/26  18:00:00,70.53069463084717
 04/26  19:00:00,62.188964452511684
 04/26  20:00:00,57.693649996183
 04/26  21:00:00,54.684643529579276
 04/26  22:00:00,21.603550764090535
 04/26  23:00:00,20.122908155790526
 04/26  24:00:00,16.163712511941814
 04/27  01:00:00,16.002738920482273
 04/27  02:00:00,16.002738920482273
 04/27  03:00:00,16.002738920482273
 04/27  04:00:00,16.002738920482273
 04/27  05:00:00,18.190335972058175
 04/27  06:00:00,49.73761497542058
 04/27  07:00:00,78.26666594267809
 04/27  08:00:00,137.96487529909695
 04/27  09:00:00,126.42505221596771
 04/27  10:00:00,125.57411732597564
 04/27  11:00:00,132.58034251821658
 04/27  12:00:00,132.11514628284382
 04/27  13:00:00,139.84242324880552
 04/27  14:00:00,135.09477676883236
 04/27  15:00:00,134.14709707864037
 04/27  16:00:00,140.1506878234299
 04/27  17:00:00,110.49907229327255
 04/27  18:00:00,71.2832017810608
 04/27  19:00:00,63.74139041275122
 04/27  20:00:00,58.480970003080195
 04/27  21:00:00,54.44808471151458
 04/27  22:00:00,21.603550764090535
 04/27  23:00:00,20.122908155790526
 04/27  24:00:00,13.038514687240195
 04/28  01:00:00,12.877565474876649
 04/28  02:00:00,12.877565474876649
 04/28  03:00:00,12.877565474876649
 04/28  04:00:00,12.877565474876649
 04/28  05:00:00,12.877565474876649
 04/28  06:00:00,47.30134816208666
 04/28  07:00:00,61.09609042548639
 04/28  08:00:00,71.91278520717567
 04/28  09:00:00,71.73470992459023
 04/28  10:00:00,74.4641097312678
 04/28  11:00:00,83.25178851742581
 04/28  12:00:00,69.7463564474642
 04/28  13:00:00,64.8458009548218
 04/28  14:00:00,65.06078259412524
 04/28  15:00:00,65.64571727027673
 04/28  16:00:00,65.65306615979274
 04/28  17:00:00,43.776430189815784
 04/28  18:00:00,22.701534832153868
 04/28  19:00:00,21.62150385055444
 04/28  20:00:00,21.104081502635292
 04/28  21:00:00,13.58461547487665
 04/28  22:00:00,13.58461547487665
 04/28  23:00:00,13.58461547487665
 04/28  24:00:00,12.877565474876649
 04/29  01:00:00,12.877565474876649
 04/29  02:00:00,12.877565474876649
 04/29  03:00:00,12.877565474876649
 04/29  04:00:00,12.877565474876649
 04/29  05:00:00,12.877565474876649
 04/29  06:00:00,16.999188007508213
 04/29  07:00:00,12.982333958393346
 04/29  08:00:00,12.858994159670413
 04/29  09:00:00,20.516726426573154
 04/29  10:00:00,29.23806818059923
 04/29  11:00:00,20.75667025119625
 04/29  12:00:00,20.5989601297617
 04/29  13:00:00,25.18153385287461
 04/29  14:00:00,27.425595377662926
 04/29  15:00:00,28.868037233826712
 04/29  16:00:00,32.72068010061834
 04/29  17:00:00,27.055565691011214
 04/29  18:00:00,25.972548715354314
 04/29  19:00:00,24.187920914300175
 04/29  20:00:00,19.529459420834463
 04/29  21:00:00,17.59654428374938
 04/29  22:00:00,13.58461547487665
 04/29  23:00:00,13.58461547487665
 04/29  24:00:00,16.002738920482273
 04/30  01:00:00,16.002738920482273
 04/30  02:00:00,16.002738920482273
 04/30  03:00:00,16.002738920482273
 04/30  04:00:00,16.002738920482273
 04/30  05:00:00,29.605855965361922
 04/30  06:00:00,46.58671294455983
 04/30  07:00:00,86.87862877648656
 04/30  08:00:00,161.19515307320307
 04/30  09:00:00,143.96711463653148
 04/30  10:00:00,132.09792701992626
 04/30  11:00:00,158.19590712793067
 04/30  12:00:00,155.19126129004007
 04/30  13:00:00,162.6551757363036
 04/30  14:00:00,143.99904899591735
 04/30  15:00:00,134.31786834023808
 04/30  16:00:00,131.25808371924194
 04/30  17:00:00,110.11228216783137
 04/30  18:00:00,72.70119960648536
 04/30  19:00:00,64.06746266519569
 04/30  20:00:00,59.23290894685218
 04/30  21:00:00,54.627560822653
 04/30  22:00:00,21.603550764090535
 04/30  23:00:00,20.122908155790526
 04/30  24:00:00,16.163712511941814
 07/01  01:00:00,23.295756413270645
 07/01  02:00:00,23.110419286605765
 07/01  03:00:00,22.970309931783962
 07/01  04:00:00,22.772498496658898
